time,close,100-SR3U2027 · CME: close,100-SR3M2027 · CME: close,100-SR3H2027 · CME: close,100-SR3Z2026 · CME: close,100-SR3X2026 · CME: close,100-SR3V2026 · CME: close,100-SR3U2026 · CME: close,100-SR3Q2026 · CME: close,100-SR3N2026 · CME: close
2025-05-12,3.489999999999995,3.5649999999999977,3.510000000000005,3.4599999999999937,3.430000000000007,,,3.4350000000000023,,
2025-05-13,3.510000000000005,3.5799999999999983,3.5250000000000057,3.4749999999999943,3.444999999999993,,,3.450000000000003,,
2025-05-14,3.5649999999999977,3.614999999999995,3.5600000000000023,3.510000000000005,3.4849999999999994,,,3.5,,
2025-05-15,3.4599999999999937,3.5150000000000006,3.4599999999999937,3.405000000000001,3.375,,,3.3900000000000006,,
2025-05-16,3.4849999999999994,3.4950000000000045,3.4399999999999977,3.3900000000000006,3.3700000000000045,,,3.4000000000000057,,
2025-05-19,3.4650000000000034,3.489999999999995,3.430000000000007,3.3799999999999955,3.3599999999999994,,,3.385000000000005,,
2025-05-20,3.4399999999999977,3.4650000000000034,3.405000000000001,3.355000000000004,3.3349999999999937,,,3.3599999999999994,,
2025-05-21,3.489999999999995,3.549999999999997,3.480000000000004,3.4200000000000017,3.394999999999996,,,3.4150000000000063,,
2025-05-22,3.480000000000004,3.5049999999999955,3.4350000000000023,3.3799999999999955,3.364999999999995,,,3.394999999999996,,
2025-05-23,3.4549999999999983,3.4599999999999937,3.3900000000000006,3.3299999999999983,3.3149999999999977,,,3.355000000000004,,
2025-05-27,3.4350000000000023,3.3799999999999955,3.3149999999999977,3.2650000000000006,3.260000000000005,,,3.3149999999999977,,
2025-05-28,3.4849999999999994,3.424999999999997,3.364999999999995,3.319999999999993,3.3149999999999977,,,3.3700000000000045,,
2025-05-29,3.4200000000000017,3.3700000000000045,3.305000000000007,3.260000000000005,3.260000000000005,,,3.3100000000000023,,
2025-05-30,3.4000000000000057,3.3499999999999943,3.2900000000000063,3.2450000000000045,3.239999999999995,,,3.2900000000000063,,
2025-06-02,3.4350000000000023,3.394999999999996,3.3349999999999937,3.2900000000000063,3.2849999999999966,,,3.3299999999999983,,
2025-06-03,3.469999999999999,3.4150000000000063,3.355000000000004,3.3149999999999977,3.3149999999999977,,,3.364999999999995,,
2025-06-04,3.375,3.3299999999999983,3.269999999999996,3.2249999999999943,3.2249999999999943,,,3.269999999999996,,
2025-06-05,3.4200000000000017,3.394999999999996,3.3349999999999937,3.2900000000000063,3.2849999999999966,,,3.325000000000003,,
2025-06-06,3.5649999999999977,3.5400000000000063,3.4849999999999994,3.444999999999993,3.4350000000000023,,,3.4749999999999943,,
2025-06-09,3.519999999999996,3.4950000000000045,3.4350000000000023,3.385000000000005,3.375,,,3.4200000000000017,,
2025-06-10,3.5349999999999966,3.4950000000000045,3.4350000000000023,3.394999999999996,3.3900000000000006,,,3.4350000000000023,,
2025-06-11,3.4599999999999937,3.4200000000000017,3.3599999999999994,3.319999999999993,3.3149999999999977,,,3.3599999999999994,,
2025-06-12,3.4099999999999966,3.3700000000000045,3.3100000000000023,3.2650000000000006,3.260000000000005,,,3.305000000000007,,
2025-06-13,3.4650000000000034,3.424999999999997,3.3700000000000045,3.325000000000003,3.319999999999993,,,3.3599999999999994,,
2025-06-16,3.480000000000004,3.430000000000007,3.3700000000000045,3.325000000000003,3.319999999999993,,,3.364999999999995,,
2025-06-17,3.469999999999999,3.375,3.319999999999993,3.280000000000001,3.280000000000001,,,3.3400000000000034,,
2025-06-18,3.4650000000000034,3.375,3.319999999999993,3.280000000000001,3.280000000000001,,,3.3349999999999937,,
2025-06-20,3.4200000000000017,3.3400000000000034,3.2849999999999966,3.2450000000000045,3.239999999999995,,,3.2900000000000063,,
2025-06-23,3.319999999999993,3.25,3.1899999999999977,3.1500000000000057,3.144999999999996,,,3.194999999999993,,
2025-06-24,3.2849999999999966,3.219999999999999,3.1599999999999966,3.1200000000000045,3.114999999999995,,,3.1599999999999966,,
2025-06-25,3.2750000000000057,3.2150000000000034,3.1599999999999966,3.1200000000000045,3.114999999999995,,,3.155000000000001,,
2025-06-26,3.194999999999993,3.155000000000001,3.094999999999999,3.0450000000000017,3.0349999999999966,,,3.075000000000003,,
2025-06-27,3.2150000000000034,3.1850000000000023,3.125,3.075000000000003,3.0649999999999977,,,3.0999999999999943,,
2025-06-30,3.180000000000007,3.155000000000001,3.094999999999999,3.0450000000000017,3.030000000000001,,,3.0649999999999977,,
2025-07-01,3.25,3.2150000000000034,3.155000000000001,3.1099999999999994,3.0999999999999943,,,3.135000000000005,,
2025-07-02,3.260000000000005,3.2450000000000045,3.180000000000007,3.1299999999999955,3.114999999999995,,,3.1500000000000057,,
2025-07-03,3.364999999999995,3.2849999999999966,3.2249999999999943,3.1850000000000023,3.180000000000007,,,3.2349999999999994,,
2025-07-07,3.375,3.305000000000007,3.2450000000000045,3.200000000000003,3.194999999999993,,,3.2450000000000045,,
2025-07-08,3.4000000000000057,3.3299999999999983,3.269999999999996,3.2249999999999943,3.219999999999999,,,3.269999999999996,,
2025-07-09,3.3499999999999943,3.269999999999996,3.2150000000000034,3.174999999999997,3.1700000000000017,,,3.219999999999999,,
2025-07-10,3.3599999999999994,3.2849999999999966,3.230000000000004,3.194999999999993,3.1899999999999977,,,3.2349999999999994,,
2025-07-11,3.4150000000000063,3.3299999999999983,3.2750000000000057,3.2349999999999994,3.2349999999999994,,,3.2900000000000063,,
2025-07-14,3.4000000000000057,3.325000000000003,3.269999999999996,3.230000000000004,3.2249999999999943,,,3.2750000000000057,,
2025-07-15,3.4749999999999943,3.385000000000005,3.3299999999999983,3.2900000000000063,3.2900000000000063,,,3.344999999999999,,
2025-07-16,3.385000000000005,3.299999999999997,3.239999999999995,3.194999999999993,3.1899999999999977,,,3.2450000000000045,,
2025-07-17,3.4399999999999977,3.325000000000003,3.269999999999996,3.2349999999999994,3.2349999999999994,,,3.2950000000000017,,
2025-07-18,3.405000000000001,3.280000000000001,3.219999999999999,3.1850000000000023,3.1899999999999977,,,3.2549999999999955,,
2025-07-21,3.3799999999999955,3.219999999999999,3.1650000000000063,3.135000000000005,3.144999999999996,,,3.219999999999999,,
2025-07-22,3.355000000000004,3.1850000000000023,3.1299999999999955,3.0999999999999943,3.114999999999995,,,3.1899999999999977,,
2025-07-23,3.4200000000000017,3.2549999999999955,3.200000000000003,3.174999999999997,3.1899999999999977,,,3.2650000000000006,,
2025-07-24,3.480000000000004,3.299999999999997,3.2549999999999955,3.230000000000004,3.25,,,3.325000000000003,,
2025-07-25,3.480000000000004,3.2849999999999966,3.239999999999995,3.219999999999999,3.2450000000000045,,,3.325000000000003,,
2025-07-28,3.4950000000000045,3.305000000000007,3.260000000000005,3.239999999999995,3.2650000000000006,,,3.344999999999999,,
2025-07-29,3.444999999999993,3.230000000000004,3.1850000000000023,3.1700000000000017,3.200000000000003,,,3.2849999999999966,,
2025-07-30,3.530000000000001,3.280000000000001,3.239999999999995,3.230000000000004,3.2650000000000006,,,3.3599999999999994,,
2025-07-31,3.569999999999993,3.2750000000000057,3.2349999999999994,3.230000000000004,3.2750000000000057,,,3.385000000000005,,
2025-08-01,3.269999999999996,3.1099999999999994,3.055000000000007,3.0250000000000057,3.0400000000000063,,,3.114999999999995,,
2025-08-04,3.2450000000000045,3.0900000000000034,3.0400000000000063,3.010000000000005,3.019999999999996,,,3.0900000000000034,,
2025-08-05,3.2849999999999966,3.0999999999999943,3.049999999999997,3.030000000000001,3.049999999999997,,,3.125,,
2025-08-06,3.2549999999999955,3.0999999999999943,3.049999999999997,3.0250000000000057,3.0349999999999966,,,3.105000000000004,,
2025-08-07,3.299999999999997,3.135000000000005,3.0900000000000034,3.069999999999993,3.0849999999999937,,,3.155000000000001,,
2025-08-08,3.3349999999999937,3.180000000000007,3.135000000000005,3.1099999999999994,3.125,,,3.1899999999999977,,
2025-08-11,3.3299999999999983,3.174999999999997,3.125,3.105000000000004,3.1200000000000045,,,3.1850000000000023,,
2025-08-12,3.2950000000000017,3.1650000000000063,3.1099999999999994,3.0849999999999937,3.094999999999999,,,3.155000000000001,,
2025-08-13,3.25,3.105000000000004,3.055000000000007,3.0349999999999966,3.049999999999997,,,3.1099999999999994,,
2025-08-14,3.3149999999999977,3.1500000000000057,3.0999999999999943,3.0799999999999983,3.094999999999999,,,3.1650000000000063,,
2025-08-15,3.355000000000004,3.1700000000000017,3.1200000000000045,3.0999999999999943,3.1200000000000045,,,3.194999999999993,,
2025-08-18,3.3700000000000045,3.180000000000007,3.1299999999999955,3.1099999999999994,3.135000000000005,,,3.2150000000000034,,
2025-08-19,3.3499999999999943,3.155000000000001,3.1099999999999994,3.0999999999999943,3.125,,,3.200000000000003,,
2025-08-20,3.3299999999999983,3.1400000000000006,3.094999999999999,3.0799999999999983,3.0999999999999943,,,3.174999999999997,,
2025-08-21,3.385000000000005,3.1700000000000017,3.125,3.1099999999999994,3.135000000000005,,,3.219999999999999,,
2025-08-22,3.2650000000000006,3.069999999999993,3.019999999999996,3,3.0250000000000057,,,3.105000000000004,,
2025-08-25,3.3149999999999977,3.0999999999999943,3.055000000000007,3.0450000000000017,3.069999999999993,,,3.1500000000000057,,
2025-08-26,3.2450000000000045,3.0400000000000063,2.9950000000000045,2.9749999999999943,2.9950000000000045,,,3.069999999999993,,
2025-08-27,3.2249999999999943,3.010000000000005,2.9650000000000034,2.950000000000003,2.969999999999999,,,3.049999999999997,,
2025-08-28,3.2549999999999955,3.0049999999999955,2.9650000000000034,2.9549999999999983,2.9849999999999994,,,3.075000000000003,,
2025-08-29,3.2450000000000045,3,2.9599999999999937,2.944999999999993,2.9749999999999943,,,3.0649999999999977,,
2025-09-02,3.2849999999999966,3.049999999999997,3.010000000000005,3,3.030000000000001,,,3.114999999999995,,
2025-09-03,3.239999999999995,3.010000000000005,2.969999999999999,2.9599999999999937,2.989999999999995,,,3.069999999999993,,
2025-09-04,3.219999999999999,2.969999999999999,2.9350000000000023,2.930000000000007,2.9599999999999937,,,3.0450000000000017,,
2025-09-05,3.114999999999995,2.924999999999997,2.885000000000005,2.8700000000000045,2.894999999999996,,,2.9599999999999937,,
2025-09-08,3.094999999999999,2.9000000000000057,2.855000000000004,2.8400000000000034,2.864999999999995,,,2.9350000000000023,,
2025-09-09,3.1700000000000017,2.930000000000007,2.894999999999996,2.885000000000005,2.9150000000000063,,,3,,
2025-09-10,3.155000000000001,2.9200000000000017,2.885000000000005,2.875,2.905000000000001,,,2.9849999999999994,,
2025-09-11,3.144999999999996,2.9350000000000023,2.9000000000000057,2.894999999999996,2.9200000000000017,,,2.9950000000000045,,
2025-09-12,3.174999999999997,2.980000000000004,2.9399999999999977,2.930000000000007,2.9549999999999983,,,3.0250000000000057,,
2025-09-15,3.155000000000001,2.9599999999999937,2.924999999999997,2.9150000000000063,2.9350000000000023,,,3,,
2025-09-16,3.125,2.930000000000007,2.894999999999996,2.8799999999999955,2.894999999999996,,,2.9650000000000034,,
2025-09-17,3.1650000000000063,3.010000000000005,2.969999999999999,2.950000000000003,2.9599999999999937,,,3.019999999999996,,
2025-09-18,3.1850000000000023,3.0450000000000017,3.0049999999999955,2.9849999999999994,2.9950000000000045,,,3.049999999999997,,
2025-09-19,3.2099999999999937,3.0600000000000023,3.019999999999996,3,3.010000000000005,,,3.069999999999993,,
2025-09-22,3.239999999999995,3.075000000000003,3.0349999999999966,3.019999999999996,3.0349999999999966,,,3.0999999999999943,,
2025-09-23,3.2349999999999994,3.055000000000007,3.019999999999996,3.0049999999999955,3.0250000000000057,,,3.0900000000000034,,
2025-09-24,3.2650000000000006,3.0900000000000034,3.055000000000007,3.0400000000000063,3.055000000000007,,,3.125,,
2025-09-25,3.3599999999999994,3.1650000000000063,3.135000000000005,3.1200000000000045,3.1400000000000006,,,3.2150000000000034,,
2025-09-26,3.3349999999999937,3.174999999999997,3.135000000000005,3.1200000000000045,3.1299999999999955,,,3.194999999999993,,
2025-09-29,3.3149999999999977,3.1650000000000063,3.1299999999999955,3.1099999999999994,3.1200000000000045,,,3.180000000000007,,
2025-09-30,3.2849999999999966,3.135000000000005,3.0999999999999943,3.0849999999999937,3.094999999999999,,,3.1500000000000057,,
2025-10-01,3.219999999999999,3.0799999999999983,3.0450000000000017,3.0250000000000057,3.030000000000001,,,3.0849999999999937,,
2025-10-02,3.2150000000000034,3.0849999999999937,3.0450000000000017,3.0250000000000057,3.030000000000001,,,3.0799999999999983,,
2025-10-03,3.2450000000000045,3.1099999999999994,3.069999999999993,3.0450000000000017,3.049999999999997,,,3.105000000000004,,
2025-10-06,3.269999999999996,3.1500000000000057,3.105000000000004,3.0799999999999983,3.0799999999999983,,,3.135000000000005,,
2025-10-07,3.260000000000005,3.1200000000000045,3.075000000000003,3.049999999999997,3.055000000000007,,,3.114999999999995,,
2025-10-08,3.280000000000001,3.1400000000000006,3.0999999999999943,3.075000000000003,3.075000000000003,,,3.135000000000005,,
2025-10-09,3.2849999999999966,3.155000000000001,3.114999999999995,3.0849999999999937,3.0849999999999937,,,3.144999999999996,,
2025-10-10,3.194999999999993,3.055000000000007,3.0150000000000006,2.989999999999995,2.9950000000000045,,,3.049999999999997,,
2025-10-13,3.1650000000000063,3.030000000000001,2.989999999999995,2.9650000000000034,2.9650000000000034,,,3.019999999999996,,
2025-10-14,3.1599999999999966,3.0150000000000006,2.9749999999999943,2.950000000000003,2.950000000000003,,,3.010000000000005,,
2025-10-15,3.174999999999997,3.0349999999999966,2.9950000000000045,2.9749999999999943,2.980000000000004,,,3.0349999999999966,,
2025-10-16,3.0849999999999937,2.9549999999999983,2.9150000000000063,2.8900000000000006,2.8900000000000006,,,2.944999999999993,,
2025-10-17,3.125,3,2.9599999999999937,2.9350000000000023,2.930000000000007,,,2.980000000000004,,
2025-10-20,3.1299999999999955,2.9950000000000045,2.9599999999999937,2.9350000000000023,2.9350000000000023,,,2.989999999999995,,
2025-10-21,3.125,2.969999999999999,2.9350000000000023,2.9150000000000063,2.9200000000000017,,,2.980000000000004,,
2025-10-22,3.1200000000000045,2.9650000000000034,2.924999999999997,2.905000000000001,2.9099999999999966,,,2.969999999999999,,
2025-10-23,3.174999999999997,3.0250000000000057,2.9849999999999994,2.9599999999999937,2.9650000000000034,,,3.0250000000000057,,
2025-10-24,3.180000000000007,3.0400000000000063,3,2.9749999999999943,2.9749999999999943,,,3.0349999999999966,,
2025-10-27,3.2049999999999983,3.055000000000007,3.0150000000000006,2.989999999999995,2.9950000000000045,,,3.0600000000000023,,
2025-10-28,3.2099999999999937,3.049999999999997,3.0150000000000006,2.9950000000000045,3,,,3.0649999999999977,,
2025-10-29,3.319999999999993,3.1200000000000045,3.0849999999999937,3.069999999999993,3.0849999999999937,,,3.1599999999999966,,
2025-10-30,3.355000000000004,3.155000000000001,3.125,3.1099999999999994,3.125,,,3.194999999999993,,
2025-10-31,3.3599999999999994,3.1500000000000057,3.1200000000000045,3.105000000000004,3.1200000000000045,,,3.194999999999993,,
2025-11-03,3.355000000000004,3.1599999999999966,3.1299999999999955,3.114999999999995,3.125,,,3.194999999999993,,
2025-11-04,3.3349999999999937,3.144999999999996,3.114999999999995,3.0999999999999943,3.1099999999999994,,,3.180000000000007,,
2025-11-05,3.3900000000000006,3.2099999999999937,3.180000000000007,3.1599999999999966,3.1700000000000017,,,3.239999999999995,,
2025-11-06,3.319999999999993,3.1299999999999955,3.0999999999999943,3.0799999999999983,3.0900000000000034,,,3.1650000000000063,,
2025-11-07,3.3100000000000023,3.1200000000000045,3.0900000000000034,3.075000000000003,3.0900000000000034,,,3.1599999999999966,,
2025-11-10,3.3499999999999943,3.1599999999999966,3.1299999999999955,3.114999999999995,3.1299999999999955,,,3.200000000000003,,
2025-11-11,3.305000000000007,3.1099999999999994,3.0799999999999983,3.0649999999999977,3.0799999999999983,,,3.1500000000000057,,
2025-11-12,3.325000000000003,3.125,3.0999999999999943,3.0849999999999937,3.0999999999999943,,,3.1700000000000017,,
2025-11-13,3.3499999999999943,3.144999999999996,3.114999999999995,3.105000000000004,3.1200000000000045,,,3.1899999999999977,,
2025-11-14,3.375,3.1650000000000063,3.135000000000005,3.1200000000000045,3.1400000000000006,,,3.2150000000000034,,
2025-11-17,3.375,3.1500000000000057,3.1200000000000045,3.105000000000004,3.125,,,3.2049999999999983,,
2025-11-18,3.3400000000000034,3.114999999999995,3.0849999999999937,3.075000000000003,3.094999999999999,,,3.1700000000000017,,
2025-11-19,3.364999999999995,3.125,3.094999999999999,3.0849999999999937,3.1099999999999994,,,3.1899999999999977,,
2025-11-20,3.319999999999993,3.0799999999999983,3.049999999999997,3.0400000000000063,3.0649999999999977,,,3.144999999999996,,
2025-11-21,3.2849999999999966,3.0349999999999966,3.0049999999999955,2.9950000000000045,3.019999999999996,,,3.105000000000004,,
2025-11-24,3.2900000000000063,3.030000000000001,3.0049999999999955,3,3.030000000000001,,,3.114999999999995,,
2025-11-25,3.269999999999996,2.989999999999995,2.9650000000000034,2.9599999999999937,2.989999999999995,,,3.0849999999999937,,
2025-11-26,3.2900000000000063,3.0150000000000006,2.9950000000000045,2.989999999999995,3.019999999999996,,,3.1099999999999994,,
2025-11-28,3.305000000000007,3.0450000000000017,3.019999999999996,3.0150000000000006,3.0450000000000017,,,3.1299999999999955,,
2025-12-01,3.344999999999999,3.1099999999999994,3.0849999999999937,3.075000000000003,3.094999999999999,,,3.174999999999997,,
2025-12-02,3.319999999999993,3.094999999999999,3.0649999999999977,3.055000000000007,3.075000000000003,,,3.155000000000001,,
2025-12-03,3.2950000000000017,3.069999999999993,3.0400000000000063,3.030000000000001,3.049999999999997,,,3.1299999999999955,,
2025-12-04,3.3299999999999983,3.1299999999999955,3.0999999999999943,3.0849999999999937,3.0999999999999943,,,3.174999999999997,,
2025-12-05,3.3599999999999994,3.1850000000000023,3.155000000000001,3.1400000000000006,3.1500000000000057,,,3.2150000000000034,,
2025-12-08,3.375,3.2249999999999943,3.194999999999993,3.180000000000007,3.1850000000000023,,,3.239999999999995,,
2025-12-09,3.4099999999999966,3.2750000000000057,3.2450000000000045,3.2249999999999943,3.2249999999999943,,,3.2750000000000057,,
2025-12-10,3.364999999999995,3.260000000000005,3.2249999999999943,3.200000000000003,3.1899999999999977,,,3.230000000000004,,
2025-12-11,3.3349999999999937,3.2049999999999983,3.1700000000000017,3.1500000000000057,3.1500000000000057,,,3.194999999999993,,
2025-12-12,3.325000000000003,3.2349999999999994,3.194999999999993,3.1650000000000063,3.155000000000001,,,3.1899999999999977,,
2025-12-15,3.3149999999999977,3.2049999999999983,3.1599999999999966,3.1299999999999955,3.125,,,3.1700000000000017,,
2025-12-16,3.305000000000007,3.1599999999999966,3.1200000000000045,3.094999999999999,3.094999999999999,,,3.1500000000000057,,
2025-12-17,3.299999999999997,3.174999999999997,3.1299999999999955,3.0999999999999943,3.094999999999999,,,3.144999999999996,,
2025-12-18,3.280000000000001,3.135000000000005,3.094999999999999,3.069999999999993,3.069999999999993,,,3.125,,
2025-12-19,3.2950000000000017,3.174999999999997,3.1299999999999955,3.094999999999999,3.0900000000000034,,,3.1400000000000006,,
2025-12-22,3.3100000000000023,3.219999999999999,3.1700000000000017,3.135000000000005,3.1200000000000045,,,3.1650000000000063,,
2025-12-23,3.344999999999999,3.2450000000000045,3.200000000000003,3.1700000000000017,3.1599999999999966,,,3.2049999999999983,,
2025-12-24,3.3299999999999983,3.230000000000004,3.1850000000000023,3.1500000000000057,3.1400000000000006,,,3.1850000000000023,,
2025-12-26,3.305000000000007,3.194999999999993,3.1500000000000057,3.1200000000000045,3.1099999999999994,,,3.155000000000001,,
2025-12-29,3.2950000000000017,3.1700000000000017,3.125,3.0900000000000034,3.0849999999999937,,,3.135000000000005,,
2025-12-30,3.2900000000000063,3.1650000000000063,3.1200000000000045,3.0900000000000034,3.0849999999999937,,,3.135000000000005,,
2025-12-31,3.3100000000000023,3.194999999999993,3.144999999999996,3.114999999999995,3.1099999999999994,,,3.155000000000001,,
2026-01-02,3.3100000000000023,3.2150000000000034,3.1599999999999966,3.125,3.114999999999995,,,3.1599999999999966,,
2026-01-05,3.299999999999997,3.1850000000000023,3.135000000000005,3.0999999999999943,3.094999999999999,,,3.144999999999996,,
2026-01-06,3.3299999999999983,3.200000000000003,3.1500000000000057,3.1200000000000045,3.1200000000000045,,,3.174999999999997,,
2026-01-07,3.3299999999999983,3.180000000000007,3.135000000000005,3.1099999999999994,3.1099999999999994,,,3.1700000000000017,,
2026-01-08,3.3499999999999943,3.2150000000000034,3.1650000000000063,3.135000000000005,3.1299999999999955,,,3.1899999999999977,,
2026-01-09,3.405000000000001,3.260000000000005,3.2150000000000034,3.1850000000000023,3.1850000000000023,,,3.2450000000000045,,
2026-01-12,3.430000000000007,3.269999999999996,3.219999999999999,3.1899999999999977,3.1899999999999977,,,3.260000000000005,,
2026-01-13,3.4150000000000063,3.2349999999999994,3.1899999999999977,3.1650000000000063,3.1700000000000017,,,3.2450000000000045,,
2026-01-14,3.405000000000001,3.2099999999999937,3.1700000000000017,3.144999999999996,3.155000000000001,,,3.230000000000004,,
2026-01-15,3.4549999999999983,3.2849999999999966,3.2450000000000045,3.219999999999999,3.2249999999999943,,,3.2900000000000063,,3.4099999999999966
2026-01-16,3.4749999999999943,3.3400000000000034,3.299999999999997,3.269999999999996,3.2650000000000006,,,3.325000000000003,,3.430000000000007
2026-01-20,3.4599999999999937,3.3400000000000034,3.2950000000000017,3.260000000000005,3.25,,,3.305000000000007,,3.4150000000000063
2026-01-21,3.4749999999999943,3.344999999999999,3.299999999999997,3.269999999999996,3.2650000000000006,,,3.319999999999993,,3.424999999999997
2026-01-22,3.4849999999999994,3.364999999999995,3.325000000000003,3.2950000000000017,3.2849999999999966,,,3.3349999999999937,,3.4350000000000023
2026-01-23,3.4749999999999943,3.355000000000004,3.3100000000000023,3.2750000000000057,3.2650000000000006,,,3.319999999999993,,3.424999999999997
2026-01-26,3.469999999999999,3.3400000000000034,3.2950000000000017,3.260000000000005,3.25,,,3.3100000000000023,,3.4150000000000063
2026-01-27,3.450000000000003,3.3100000000000023,3.2650000000000006,3.230000000000004,3.219999999999999,,,3.280000000000001,,3.3900000000000006
2026-01-28,3.4650000000000034,3.3299999999999983,3.2849999999999966,3.25,3.239999999999995,,,3.299999999999997,,3.405000000000001
2026-01-29,3.450000000000003,3.2849999999999966,3.2450000000000045,3.2150000000000034,3.2099999999999937,,,3.2750000000000057,,3.3900000000000006
2026-01-30,3.424999999999997,3.2549999999999955,3.2099999999999937,3.180000000000007,3.174999999999997,,,3.2450000000000045,,3.364999999999995
2026-02-02,3.4599999999999937,3.305000000000007,3.260000000000005,3.230000000000004,3.219999999999999,,,3.2849999999999966,,3.4000000000000057
2026-02-03,3.469999999999999,3.3100000000000023,3.2650000000000006,3.2349999999999994,3.2249999999999943,,,3.2900000000000063,,3.4099999999999966
2026-02-04,3.4650000000000034,3.2950000000000017,3.25,3.2150000000000034,3.2099999999999937,,,3.280000000000001,,3.405000000000001
2026-02-05,3.385000000000005,3.200000000000003,3.1599999999999966,3.1299999999999955,3.125,,,3.194999999999993,,3.319999999999993
2026-02-06,3.4000000000000057,3.2150000000000034,3.1700000000000017,3.1400000000000006,3.135000000000005,,,3.2099999999999937,,3.3349999999999937
2026-02-09,3.385000000000005,3.194999999999993,3.155000000000001,3.125,3.1200000000000045,,,3.194999999999993,,3.319999999999993
2026-02-10,3.3700000000000045,3.1500000000000057,3.114999999999995,3.0900000000000034,3.094999999999999,,,3.174999999999997,,3.305000000000007
2026-02-11,3.450000000000003,3.194999999999993,3.1599999999999966,3.144999999999996,3.1599999999999966,,,3.2450000000000045,,3.385000000000005
2026-02-12,3.4350000000000023,3.114999999999995,3.0900000000000034,3.0799999999999983,3.105000000000004,,,3.2099999999999937,3.2950000000000017,3.364999999999995
2026-02-13,3.4099999999999966,3.0400000000000063,3.010000000000005,3.0049999999999955,3.0400000000000063,,,3.1650000000000063,3.260000000000005,3.3299999999999983
2026-02-17,3.444999999999993,3.049999999999997,3.030000000000001,3.0349999999999966,3.0799999999999983,,,3.2099999999999937,3.2950000000000017,3.364999999999995
2026-02-18,3.450000000000003,3.0799999999999983,3.0600000000000023,3.0600000000000023,3.0999999999999943,,,3.219999999999999,3.299999999999997,3.3700000000000045
2026-02-19,3.4749999999999943,3.0900000000000034,3.069999999999993,3.075000000000003,3.1200000000000045,,,3.2450000000000045,3.325000000000003,3.394999999999996
2026-02-20,3.4950000000000045,3.0849999999999937,3.075000000000003,3.0900000000000034,3.1400000000000006,,,3.269999999999996,3.344999999999999,3.4150000000000063
2026-02-23,3.4849999999999994,3.010000000000005,3.0049999999999955,3.030000000000001,3.0999999999999943,,,3.25,3.325000000000003,3.405000000000001
2026-02-24,3.5,3.030000000000001,3.0349999999999966,3.0649999999999977,3.1299999999999955,,,3.2750000000000057,3.3400000000000034,3.4200000000000017
2026-02-25,3.5150000000000006,3.075000000000003,3.075000000000003,3.0999999999999943,3.1599999999999966,,,3.299999999999997,3.3599999999999994,3.4350000000000023
2026-02-26,3.5049999999999955,3.0400000000000063,3.0400000000000063,3.069999999999993,3.135000000000005,,,3.2849999999999966,3.355000000000004,3.430000000000007
