time,close,100-SR3U2026 · CME: close,100-SR3Z2026 · CME: close,100-SR3M2027 · CME: close,100-SR3M2026 · CME: close,100-SR3N2026 · CME: close,100-SR3Q2026 · CME: close,100-SR3V2026 · CME: close,100-SR3U2027 · CME: close,100-SR3X2026 · CME: close
2025-10-09,3.0849999999999937,3.144999999999996,3.0849999999999937,3.114999999999995,3.2849999999999966,,,,3.155000000000001,
2025-10-10,2.989999999999995,3.049999999999997,2.9950000000000045,3.0150000000000006,3.194999999999993,,,,3.055000000000007,
2025-10-13,2.9650000000000034,3.019999999999996,2.9650000000000034,2.989999999999995,3.1650000000000063,,,,3.030000000000001,
2025-10-14,2.950000000000003,3.010000000000005,2.950000000000003,2.9749999999999943,3.1599999999999966,,,,3.0150000000000006,
2025-10-15,2.9749999999999943,3.0349999999999966,2.980000000000004,2.9950000000000045,3.174999999999997,,,,3.0349999999999966,
2025-10-16,2.8900000000000006,2.944999999999993,2.8900000000000006,2.9150000000000063,3.0849999999999937,,,,2.9549999999999983,
2025-10-17,2.9350000000000023,2.980000000000004,2.930000000000007,2.9599999999999937,3.125,,,,3,
2025-10-20,2.9350000000000023,2.989999999999995,2.9350000000000023,2.9599999999999937,3.1299999999999955,,,,2.9950000000000045,
2025-10-21,2.9150000000000063,2.980000000000004,2.9200000000000017,2.9350000000000023,3.125,,,,2.969999999999999,
2025-10-22,2.905000000000001,2.969999999999999,2.9099999999999966,2.924999999999997,3.1200000000000045,,,,2.9650000000000034,
2025-10-23,2.9599999999999937,3.0250000000000057,2.9650000000000034,2.9849999999999994,3.174999999999997,,,,3.0250000000000057,
2025-10-24,2.9749999999999943,3.0349999999999966,2.9749999999999943,3,3.180000000000007,,,,3.0400000000000063,
2025-10-27,2.989999999999995,3.0600000000000023,2.9950000000000045,3.0150000000000006,3.2049999999999983,,,,3.055000000000007,
2025-10-28,2.9950000000000045,3.0649999999999977,3,3.0150000000000006,3.2099999999999937,,,,3.049999999999997,
2025-10-29,3.069999999999993,3.1599999999999966,3.0849999999999937,3.0849999999999937,3.319999999999993,,,,3.1200000000000045,
2025-10-30,3.1099999999999994,3.194999999999993,3.125,3.125,3.355000000000004,,,,3.155000000000001,
2025-10-31,3.105000000000004,3.194999999999993,3.1200000000000045,3.1200000000000045,3.3599999999999994,,,,3.1500000000000057,
2025-11-03,3.114999999999995,3.194999999999993,3.125,3.1299999999999955,3.355000000000004,,,,3.1599999999999966,
2025-11-04,3.0999999999999943,3.180000000000007,3.1099999999999994,3.114999999999995,3.3349999999999937,,,,3.144999999999996,
2025-11-05,3.1599999999999966,3.239999999999995,3.1700000000000017,3.180000000000007,3.3900000000000006,,,,3.2099999999999937,
2025-11-06,3.0799999999999983,3.1650000000000063,3.0900000000000034,3.0999999999999943,3.319999999999993,,,,3.1299999999999955,
2025-11-07,3.075000000000003,3.1599999999999966,3.0900000000000034,3.0900000000000034,3.3100000000000023,,,,3.1200000000000045,
2025-11-10,3.114999999999995,3.200000000000003,3.1299999999999955,3.1299999999999955,3.3499999999999943,,,,3.1599999999999966,
2025-11-11,3.0649999999999977,3.1500000000000057,3.0799999999999983,3.0799999999999983,3.305000000000007,,,,3.1099999999999994,
2025-11-12,3.0849999999999937,3.1700000000000017,3.0999999999999943,3.0999999999999943,3.325000000000003,,,,3.125,
2025-11-13,3.105000000000004,3.1899999999999977,3.1200000000000045,3.114999999999995,3.3499999999999943,,,,3.144999999999996,
2025-11-14,3.1200000000000045,3.2150000000000034,3.1400000000000006,3.135000000000005,3.375,,,,3.1650000000000063,
2025-11-17,3.105000000000004,3.2049999999999983,3.125,3.1200000000000045,3.375,,,,3.1500000000000057,
2025-11-18,3.075000000000003,3.1700000000000017,3.094999999999999,3.0849999999999937,3.3400000000000034,,,,3.114999999999995,
2025-11-19,3.0849999999999937,3.1899999999999977,3.1099999999999994,3.094999999999999,3.364999999999995,,,,3.125,
2025-11-20,3.0400000000000063,3.144999999999996,3.0649999999999977,3.049999999999997,3.319999999999993,,,,3.0799999999999983,
2025-11-21,2.9950000000000045,3.105000000000004,3.019999999999996,3.0049999999999955,3.2849999999999966,,,,3.0349999999999966,
2025-11-24,3,3.114999999999995,3.030000000000001,3.0049999999999955,3.2900000000000063,,,,3.030000000000001,
2025-11-25,2.9599999999999937,3.0849999999999937,2.989999999999995,2.9650000000000034,3.269999999999996,,,,2.989999999999995,
2025-11-26,2.989999999999995,3.1099999999999994,3.019999999999996,2.9950000000000045,3.2900000000000063,,,,3.0150000000000006,
2025-11-28,3.0150000000000006,3.1299999999999955,3.0450000000000017,3.019999999999996,3.305000000000007,,,,3.0450000000000017,
2025-12-01,3.075000000000003,3.174999999999997,3.094999999999999,3.0849999999999937,3.344999999999999,,,,3.1099999999999994,
2025-12-02,3.055000000000007,3.155000000000001,3.075000000000003,3.0649999999999977,3.319999999999993,,,,3.094999999999999,
2025-12-03,3.030000000000001,3.1299999999999955,3.049999999999997,3.0400000000000063,3.2950000000000017,,,,3.069999999999993,
2025-12-04,3.0849999999999937,3.174999999999997,3.0999999999999943,3.0999999999999943,3.3299999999999983,,,,3.1299999999999955,
2025-12-05,3.1400000000000006,3.2150000000000034,3.1500000000000057,3.155000000000001,3.3599999999999994,,,,3.1850000000000023,
2025-12-08,3.180000000000007,3.239999999999995,3.1850000000000023,3.194999999999993,3.375,,,,3.2249999999999943,
2025-12-09,3.2249999999999943,3.2750000000000057,3.2249999999999943,3.2450000000000045,3.4099999999999966,,,,3.2750000000000057,
2025-12-10,3.200000000000003,3.230000000000004,3.1899999999999977,3.2249999999999943,3.364999999999995,,,,3.260000000000005,
2025-12-11,3.1500000000000057,3.194999999999993,3.1500000000000057,3.1700000000000017,3.3349999999999937,,,,3.2049999999999983,
2025-12-12,3.1650000000000063,3.1899999999999977,3.155000000000001,3.194999999999993,3.325000000000003,,,,3.2349999999999994,
2025-12-15,3.1299999999999955,3.1700000000000017,3.125,3.1599999999999966,3.3149999999999977,,,,3.2049999999999983,
2025-12-16,3.094999999999999,3.1500000000000057,3.094999999999999,3.1200000000000045,3.305000000000007,,,,3.1599999999999966,
2025-12-17,3.0999999999999943,3.144999999999996,3.094999999999999,3.1299999999999955,3.299999999999997,,,,3.174999999999997,
2025-12-18,3.069999999999993,3.125,3.069999999999993,3.094999999999999,3.280000000000001,,,,3.135000000000005,
2025-12-19,3.094999999999999,3.1400000000000006,3.0900000000000034,3.1299999999999955,3.2950000000000017,,,,3.174999999999997,
2025-12-22,3.135000000000005,3.1650000000000063,3.1200000000000045,3.1700000000000017,3.3100000000000023,,,,3.219999999999999,
2025-12-23,3.1700000000000017,3.2049999999999983,3.1599999999999966,3.200000000000003,3.344999999999999,,,,3.2450000000000045,
2025-12-24,3.1500000000000057,3.1850000000000023,3.1400000000000006,3.1850000000000023,3.3299999999999983,,,,3.230000000000004,
2025-12-26,3.1200000000000045,3.155000000000001,3.1099999999999994,3.1500000000000057,3.305000000000007,,,,3.194999999999993,
2025-12-29,3.0900000000000034,3.135000000000005,3.0849999999999937,3.125,3.2950000000000017,,,,3.1700000000000017,
2025-12-30,3.0900000000000034,3.135000000000005,3.0849999999999937,3.1200000000000045,3.2900000000000063,,,,3.1650000000000063,
2025-12-31,3.114999999999995,3.155000000000001,3.1099999999999994,3.144999999999996,3.3100000000000023,,,,3.194999999999993,
2026-01-02,3.125,3.1599999999999966,3.114999999999995,3.1599999999999966,3.3100000000000023,,,,3.2150000000000034,
2026-01-05,3.0999999999999943,3.144999999999996,3.094999999999999,3.135000000000005,3.299999999999997,,,,3.1850000000000023,
2026-01-06,3.1200000000000045,3.174999999999997,3.1200000000000045,3.1500000000000057,3.3299999999999983,,,,3.200000000000003,
2026-01-07,3.1099999999999994,3.1700000000000017,3.1099999999999994,3.135000000000005,3.3299999999999983,,,,3.180000000000007,
2026-01-08,3.135000000000005,3.1899999999999977,3.1299999999999955,3.1650000000000063,3.3499999999999943,,,,3.2150000000000034,
2026-01-09,3.1850000000000023,3.2450000000000045,3.1850000000000023,3.2150000000000034,3.405000000000001,,,,3.260000000000005,
2026-01-12,3.1899999999999977,3.260000000000005,3.1899999999999977,3.219999999999999,3.430000000000007,,,,3.269999999999996,
2026-01-13,3.1650000000000063,3.2450000000000045,3.1700000000000017,3.1899999999999977,3.4150000000000063,,,,3.2349999999999994,
2026-01-14,3.144999999999996,3.230000000000004,3.155000000000001,3.1700000000000017,3.405000000000001,,,,3.2099999999999937,
2026-01-15,3.219999999999999,3.2900000000000063,3.2249999999999943,3.2450000000000045,3.4549999999999983,3.4099999999999966,,,3.2849999999999966,
2026-01-16,3.269999999999996,3.325000000000003,3.2650000000000006,3.299999999999997,3.4749999999999943,3.430000000000007,,,3.3400000000000034,
2026-01-20,3.260000000000005,3.305000000000007,3.25,3.2950000000000017,3.4599999999999937,3.4150000000000063,,,3.3400000000000034,
2026-01-21,3.269999999999996,3.319999999999993,3.2650000000000006,3.299999999999997,3.4749999999999943,3.424999999999997,,,3.344999999999999,
2026-01-22,3.2950000000000017,3.3349999999999937,3.2849999999999966,3.325000000000003,3.4849999999999994,3.4350000000000023,,,3.364999999999995,
2026-01-23,3.2750000000000057,3.319999999999993,3.2650000000000006,3.3100000000000023,3.4749999999999943,3.424999999999997,,,3.355000000000004,
2026-01-26,3.260000000000005,3.3100000000000023,3.25,3.2950000000000017,3.469999999999999,3.4150000000000063,,,3.3400000000000034,
2026-01-27,3.230000000000004,3.280000000000001,3.219999999999999,3.2650000000000006,3.450000000000003,3.3900000000000006,,,3.3100000000000023,
2026-01-28,3.25,3.299999999999997,3.239999999999995,3.2849999999999966,3.4650000000000034,3.405000000000001,,,3.3299999999999983,
2026-01-29,3.2150000000000034,3.2750000000000057,3.2099999999999937,3.2450000000000045,3.450000000000003,3.3900000000000006,,,3.2849999999999966,
2026-01-30,3.180000000000007,3.2450000000000045,3.174999999999997,3.2099999999999937,3.424999999999997,3.364999999999995,,,3.2549999999999955,
2026-02-02,3.230000000000004,3.2849999999999966,3.219999999999999,3.260000000000005,3.4599999999999937,3.4000000000000057,,,3.305000000000007,
2026-02-03,3.2349999999999994,3.2900000000000063,3.2249999999999943,3.2650000000000006,3.469999999999999,3.4099999999999966,,,3.3100000000000023,
2026-02-04,3.2150000000000034,3.280000000000001,3.2099999999999937,3.25,3.4650000000000034,3.405000000000001,,,3.2950000000000017,
2026-02-05,3.1299999999999955,3.194999999999993,3.125,3.1599999999999966,3.385000000000005,3.319999999999993,,,3.200000000000003,
2026-02-06,3.1400000000000006,3.2099999999999937,3.135000000000005,3.1700000000000017,3.4000000000000057,3.3349999999999937,,,3.2150000000000034,
2026-02-09,3.125,3.194999999999993,3.1200000000000045,3.155000000000001,3.385000000000005,3.319999999999993,,,3.194999999999993,
2026-02-10,3.0900000000000034,3.174999999999997,3.094999999999999,3.114999999999995,3.3700000000000045,3.305000000000007,,,3.1500000000000057,
2026-02-11,3.144999999999996,3.2450000000000045,3.1599999999999966,3.1599999999999966,3.450000000000003,3.385000000000005,,,3.194999999999993,
2026-02-12,3.0799999999999983,3.2099999999999937,3.105000000000004,3.0900000000000034,3.4350000000000023,3.364999999999995,3.2950000000000017,,3.114999999999995,
2026-02-13,3.0049999999999955,3.1650000000000063,3.0400000000000063,3.010000000000005,3.4099999999999966,3.3299999999999983,3.260000000000005,,3.0400000000000063,
2026-02-17,3.0349999999999966,3.2099999999999937,3.0799999999999983,3.030000000000001,3.444999999999993,3.364999999999995,3.2950000000000017,,3.049999999999997,
2026-02-18,3.0600000000000023,3.219999999999999,3.0999999999999943,3.0600000000000023,3.450000000000003,3.3700000000000045,3.299999999999997,,3.0799999999999983,
2026-02-19,3.075000000000003,3.2450000000000045,3.1200000000000045,3.069999999999993,3.4749999999999943,3.394999999999996,3.325000000000003,,3.0900000000000034,
2026-02-20,3.0900000000000034,3.269999999999996,3.1400000000000006,3.075000000000003,3.4950000000000045,3.4150000000000063,3.344999999999999,,3.0849999999999937,
2026-02-23,3.030000000000001,3.25,3.0999999999999943,3.0049999999999955,3.4849999999999994,3.405000000000001,3.325000000000003,,3.010000000000005,
2026-02-24,3.0649999999999977,3.2750000000000057,3.1299999999999955,3.0349999999999966,3.5,3.4200000000000017,3.3400000000000034,,3.030000000000001,
2026-02-25,3.0999999999999943,3.299999999999997,3.1599999999999966,3.075000000000003,3.5150000000000006,3.4350000000000023,3.3599999999999994,,3.075000000000003,
2026-02-26,3.069999999999993,3.2849999999999966,3.135000000000005,3.0400000000000063,3.5049999999999955,3.430000000000007,3.355000000000004,,3.0400000000000063,
