datetime,open,high,low,close,volume,position
2025-10-13,96.67,96.67,96.67,96.67,0,0
2025-10-14,96.675,96.675,96.675,96.675,0,0
2025-10-15,96.665,96.665,96.665,96.665,0,0
2025-10-16,96.745,96.75,96.745,96.75,100,100
2025-10-17,96.715,96.715,96.715,96.715,0,100
2025-10-20,96.71,96.71,96.71,96.71,0,100
2025-10-21,96.71,96.715,96.71,96.715,100,200
2025-10-22,96.715,96.715,96.715,96.715,0,200
2025-10-23,96.705,96.705,96.675,96.675,14,214
2025-10-24,96.68,96.68,96.68,96.68,0,214
2025-10-27,96.66,96.66,96.645,96.655,79,214
2025-10-28,96.635,96.65,96.635,96.645,200,374
2025-10-29,96.625,96.635,96.53,96.53,200,374
2025-10-30,96.495,96.5,96.485,96.49,45,379
2025-10-31,96.47,96.475,96.47,96.475,5,379
2025-11-03,96.485,96.485,96.485,96.485,0,379
2025-11-04,96.505,96.505,96.505,96.505,0,379
2025-11-05,96.485,96.485,96.46,96.46,2,379
2025-11-06,96.52,96.52,96.52,96.52,0,379
2025-11-07,96.53,96.53,96.53,96.53,50,429
2025-11-10,96.495,96.495,96.495,96.495,0,429
2025-11-11,96.535,96.535,96.535,96.535,0,429
2025-11-12,96.515,96.515,96.515,96.515,0,429
2025-11-13,96.48,96.48,96.48,96.48,0,429
2025-11-14,96.455,96.46,96.455,96.46,5,424
2025-11-17,96.455,96.455,96.455,96.455,0,424
2025-11-18,96.485,96.485,96.485,96.485,0,424
2025-11-19,96.485,96.485,96.46,96.46,6,424
2025-11-20,96.5,96.5,96.5,96.5,0,424
2025-11-21,96.555,96.555,96.53,96.53,1,424
2025-11-24,96.53,96.54,96.53,96.54,74,424
2025-11-25,96.545,96.545,96.545,96.545,0,424
2025-11-26,96.53,96.53,96.53,96.53,0,424
2025-11-28,96.525,96.525,96.525,96.525,0,424
2025-12-01,96.5,96.5,96.5,96.5,2,424
2025-12-02,96.52,96.52,96.52,96.52,0,424
2025-12-03,96.545,96.545,96.545,96.545,0,424
2025-12-04,96.525,96.525,96.525,96.525,0,424
2025-12-05,96.505,96.505,96.505,96.505,0,424
2025-12-08,96.5,96.5,96.5,96.5,0,424
2025-12-09,96.505,96.505,96.47,96.47,7,431
2025-12-10,96.52,96.52,96.505,96.505,2,431
2025-12-11,96.525,96.525,96.525,96.525,0,431
2025-12-12,96.535,96.535,96.535,96.535,0,431
2025-12-15,96.54,96.54,96.54,96.54,0,431
2025-12-16,96.55,96.55,96.55,96.55,0,431
2025-12-17,96.545,96.555,96.545,96.555,1,432
2025-12-18,96.56,96.575,96.56,96.575,21,432
2025-12-19,96.565,96.565,96.565,96.565,0,432
2025-12-22,96.555,96.555,96.555,96.555,0,432
2025-12-23,96.53,96.53,96.53,96.53,0,432
2025-12-24,96.535,96.535,96.535,96.535,0,432
2025-12-26,96.555,96.555,96.555,96.555,0,432
2025-12-29,96.555,96.555,96.555,96.555,0,432
2025-12-30,96.56,96.56,96.56,96.56,0,432
2025-12-31,96.55,96.55,96.55,96.55,0,432
2026-01-02,96.545,96.55,96.545,96.55,120,552
2026-01-05,96.55,96.55,96.55,96.55,0,552
2026-01-06,96.53,96.53,96.53,96.53,0,552
2026-01-07,96.52,96.52,96.52,96.52,0,552
2026-01-08,96.505,96.505,96.505,96.505,0,552
2026-01-09,96.465,96.465,96.465,96.465,0,552
2026-01-12,96.455,96.455,96.455,96.455,0,552
