datetime,open,high,low,close,volume,position
2018-05-07,97.22,97.22,97.22,97.22,0,0
2018-05-08,97.21,97.21,97.21,97.21,0,0
2018-05-09,97.185,97.185,97.185,97.185,0,0
2018-05-10,97.165,97.165,97.165,97.165,0,0
2018-05-11,97.15,97.15,97.15,97.15,0,0
2018-05-14,97.145,97.145,97.145,97.145,0,0
2018-05-15,97.115,97.115,97.115,97.115,0,0
2018-05-16,97.105,97.105,97.105,97.105,0,0
2018-05-17,97.09,97.09,97.09,97.09,0,0
2018-05-18,97.115,97.115,97.115,97.115,0,0
2018-05-21,97.1,97.1,97.1,97.1,0,0
2018-05-22,97.11,97.11,97.11,97.11,0,0
2018-05-23,97.16,97.16,97.16,97.16,0,0
2018-05-24,97.19,97.19,97.19,97.19,0,0
2018-05-25,97.22,97.22,97.22,97.22,0,0
2018-05-29,97.435,97.435,97.435,97.435,0,0
2018-05-30,97.34,97.34,97.34,97.34,0,0
2018-05-31,97.345,97.345,97.345,97.345,0,0
2018-06-01,97.275,97.275,97.275,97.275,0,0
2018-06-04,97.235,97.235,97.235,97.235,0,0
2018-06-05,97.255,97.255,97.255,97.255,0,0
2018-06-06,97.215,97.215,97.215,97.215,0,0
2018-06-07,97.225,97.225,97.225,97.225,0,0
2018-06-08,97.26,97.26,97.26,97.26,0,0
2018-06-11,97.25,97.25,97.25,97.25,0,0
2018-06-12,97.235,97.235,97.235,97.235,0,0
2018-06-13,97.2,97.2,97.2,97.2,0,0
2018-06-14,97.2,97.2,97.2,97.2,0,0
2018-06-15,97.215,97.215,97.215,97.215,0,0
2018-06-18,97.205,97.205,97.205,97.205,0,0
2018-06-19,97.235,97.235,97.235,97.235,0,0
2018-06-20,97.23,97.23,97.23,97.23,0,0
2018-06-21,97.24,97.24,97.24,97.24,0,0
2018-06-22,97.24,97.24,97.24,97.24,0,0
2018-06-25,97.27,97.27,97.27,97.27,0,0
2018-06-26,97.285,97.285,97.285,97.285,0,0
2018-06-27,97.33,97.33,97.33,97.33,0,0
2018-06-28,97.335,97.335,97.335,97.335,0,0
2018-06-29,97.33,97.33,97.33,97.33,0,0
2018-07-02,97.33,97.33,97.33,97.33,0,0
2018-07-03,97.335,97.335,97.335,97.335,0,0
2018-07-05,97.32,97.32,97.32,97.32,0,0
2018-07-06,97.34,97.34,97.34,97.34,0,0
2018-07-09,97.33,97.33,97.33,97.33,0,0
2018-07-10,97.32,97.32,97.32,97.32,0,0
2018-07-11,97.325,97.325,97.325,97.325,0,0
2018-07-12,97.32,97.32,97.32,97.32,0,0
2018-07-13,97.335,97.335,97.335,97.335,0,0
2018-07-16,97.325,97.325,97.325,97.325,0,0
2018-07-17,97.3,97.3,97.3,97.3,0,0
2018-07-18,97.295,97.295,97.295,97.295,0,0
2018-07-19,97.31,97.31,97.31,97.31,0,0
2018-07-20,97.305,97.305,97.305,97.305,0,0
2018-07-23,97.27,97.27,97.27,97.27,0,0
2018-07-24,97.26,97.26,97.26,97.26,0,0
2018-07-25,97.26,97.26,97.26,97.26,0,0
2018-07-26,97.215,97.215,97.215,97.215,0,0
2018-07-27,97.22,97.22,97.22,97.22,0,0
2018-07-30,97.23,97.23,97.23,97.23,0,0
2018-07-31,97.23,97.23,97.23,97.23,0,0
2018-08-01,97.225,97.225,97.225,97.225,0,0
2018-08-02,97.215,97.215,97.215,97.215,0,0
2018-08-03,97.225,97.225,97.225,97.225,0,0
2018-08-06,97.235,97.235,97.235,97.235,0,0
2018-08-07,97.23,97.23,97.23,97.23,0,0
2018-08-08,97.235,97.235,97.235,97.235,0,0
2018-08-09,97.25,97.25,97.25,97.25,0,0
2018-08-10,97.315,97.315,97.315,97.315,0,0
