datetime,open,high,low,close,volume,position
2026-04-13,96.35,96.35,96.35,96.35,0,0
2026-04-14,96.36,96.36,96.36,96.36,0,0
2026-04-15,96.37,96.37,96.37,96.37,0,0
2026-04-16,96.37,96.37,96.37,96.37,0,0
2026-04-17,96.435,96.435,96.435,96.435,0,0
2026-04-20,96.415,96.415,96.415,96.415,0,0
2026-04-21,96.375,96.375,96.375,96.375,0,0
2026-04-22,96.37,96.37,96.37,96.37,0,0
2026-04-23,96.36,96.36,96.36,96.36,0,0
2026-04-24,96.365,96.39,96.365,96.39,10,10
2026-04-27,96.37,96.37,96.37,96.37,0,10
2026-04-28,96.355,96.355,96.355,96.355,0,10
2026-04-29,96.295,96.295,96.295,96.295,0,10
2026-04-30,96.335,96.335,96.335,96.335,0,10
2026-05-01,96.33,96.33,96.33,96.33,0,10
2026-05-04,96.265,96.265,96.265,96.265,0,10
2026-05-05,96.28,96.28,96.28,96.28,0,10
2026-05-06,96.315,96.315,96.315,96.315,0,10
2026-05-07,96.29,96.29,96.29,96.29,0,10
2026-05-08,96.315,96.315,96.315,96.315,0,10
2026-05-11,96.28,96.28,96.28,96.28,0,10
2026-05-12,96.255,96.255,96.255,96.255,0,10
2026-05-13,96.245,96.245,96.245,96.245,0,10
2026-05-14,96.24,96.24,96.235,96.24,200,200
2026-05-15,96.215,96.215,96.215,96.215,0,200
2026-05-18,96.205,96.205,96.205,96.205,0,200
2026-05-19,96.17,96.17,96.17,96.17,0,200
2026-05-20,96.215,96.215,96.215,96.215,0,200
2026-05-21,96.165,96.165,96.165,96.165,0,200
2026-05-22,96.13,96.13,96.13,96.13,0,200
2026-05-26,96.185,96.185,96.185,96.185,0,200
2026-05-27,96.2,96.2,96.2,96.2,0,200
2026-05-28,96.205,96.205,96.205,96.205,0,200
2026-05-29,96.225,96.225,96.225,96.225,0,200
2026-06-01,96.2,96.2,96.2,96.2,0,200
2026-06-02,96.205,96.205,96.205,96.205,0,200
2026-06-03,96.19,96.19,96.19,96.19,0,200
2026-06-04,96.21,96.21,96.21,96.21,0,200
2026-06-05,96.135,96.135,96.135,96.135,0,200
2026-06-08,96.12,96.12,96.12,96.12,0,200
2026-06-09,96.14,96.14,96.14,96.14,0,200
2026-06-10,96.145,96.145,96.145,96.145,0,200
2026-06-11,96.175,96.175,96.175,96.175,0,200
2026-06-12,96.18,96.18,96.18,96.18,0,200
2026-06-15,96.185,96.185,96.185,96.185,0,200
2026-06-16,96.18,96.18,96.18,96.18,0,200
2026-06-17,96.065,96.065,96.065,96.065,0,0
