datetime,open,high,low,close,volume,position
2020-04-01,99.64,99.64,99.64,99.64,0,0
2020-04-02,99.625,99.625,99.625,99.625,0,0
2020-04-03,99.63,99.63,99.63,99.63,0,0
2020-04-06,99.57,99.57,99.57,99.57,0,0
2020-04-07,99.525,99.525,99.525,99.525,0,0
2020-04-08,99.54,99.54,99.54,99.54,0,0
2020-04-09,99.56,99.56,99.56,99.56,0,0
2020-04-13,99.55,99.55,99.55,99.55,0,0
2020-04-14,99.565,99.565,99.565,99.565,0,0
2020-04-15,99.595,99.595,99.595,99.595,0,0
2020-04-16,99.605,99.605,99.605,99.605,0,0
2020-04-17,99.62,99.62,99.62,99.62,0,0
2020-04-20,99.63,99.63,99.63,99.63,0,0
2020-04-21,99.65,99.65,99.65,99.65,0,0
2020-04-22,99.64,99.64,99.64,99.64,0,0
2020-04-23,99.645,99.645,99.645,99.645,0,0
2020-04-24,99.645,99.645,99.645,99.645,0,0
2020-04-27,99.635,99.635,99.635,99.635,0,0
2020-04-28,99.64,99.64,99.64,99.64,0,0
2020-04-29,99.655,99.655,99.655,99.655,0,0
2020-04-30,99.665,99.665,99.665,99.665,0,0
2020-05-01,99.66,99.66,99.66,99.66,0,0
2020-05-04,99.675,99.675,99.675,99.675,0,0
2020-05-05,99.67,99.67,99.67,99.67,0,0
2020-05-06,99.685,99.685,99.685,99.685,0,0
2020-05-07,99.74,99.74,99.74,99.74,0,0
2020-05-08,99.73,99.73,99.73,99.73,0,0
2020-05-11,99.71,99.71,99.71,99.71,0,0
2020-05-12,99.71,99.71,99.71,99.71,0,0
2020-05-13,99.73,99.73,99.73,99.73,0,0
2020-05-14,99.74,99.74,99.74,99.74,0,0
2020-05-15,99.765,99.765,99.765,99.765,0,0
2020-05-18,99.72,99.72,99.72,99.72,0,0
2020-05-19,99.72,99.72,99.72,99.72,0,0
2020-05-20,99.715,99.715,99.715,99.715,0,0
2020-05-21,99.715,99.715,99.715,99.715,0,0
2020-05-22,99.72,99.72,99.72,99.72,0,0
2020-05-26,99.715,99.715,99.715,99.715,0,0
2020-05-27,99.71,99.71,99.71,99.71,0,0
2020-05-28,99.705,99.705,99.705,99.705,0,0
2020-05-29,99.725,99.725,99.725,99.725,0,0
2020-06-01,99.735,99.735,99.735,99.735,0,0
2020-06-02,99.73,99.73,99.73,99.73,0,0
2020-06-03,99.695,99.695,99.695,99.695,0,0
2020-06-04,99.68,99.68,99.68,99.68,0,0
2020-06-05,99.615,99.615,99.615,99.615,0,0
2020-06-08,99.62,99.62,99.62,99.62,0,0
2020-06-09,99.655,99.655,99.655,99.655,0,0
2020-06-10,99.705,99.705,99.705,99.705,0,0
2020-06-11,99.73,99.73,99.73,99.73,0,0
2020-06-12,99.72,99.72,99.72,99.72,0,0
2020-06-15,99.73,99.73,99.73,99.73,0,0
2020-06-16,99.715,99.715,99.715,99.715,0,0
2020-06-17,99.735,99.735,99.735,99.735,0,0
2020-06-18,99.74,99.74,99.74,99.74,0,0
2020-06-19,99.76,99.76,99.76,99.76,0,0
2020-06-22,99.77,99.77,99.77,99.77,0,0
2020-06-23,99.775,99.775,99.775,99.775,0,0
2020-06-24,99.775,99.775,99.775,99.775,0,0
2020-06-25,99.775,99.775,99.775,99.775,0,0
2020-06-26,99.795,99.795,99.795,99.795,0,0
2020-06-29,99.805,99.805,99.805,99.805,0,0
2020-06-30,99.805,99.805,99.805,99.805,0,0
2020-07-01,99.785,99.785,99.785,99.785,0,0
2020-07-02,99.795,99.795,99.795,99.795,0,0
2020-07-06,99.795,99.795,99.795,99.795,0,0
2020-07-07,99.8,99.8,99.8,99.8,0,0
2020-07-08,99.805,99.805,99.805,99.805,0,0
2020-07-09,99.82,99.82,99.82,99.82,0,0
2020-07-10,99.805,99.805,99.805,99.805,0,0
2020-07-13,99.79,99.79,99.79,99.79,0,0
2020-07-14,99.79,99.79,99.79,99.79,0,0
2020-07-15,99.78,99.78,99.78,99.78,0,0
2020-07-16,99.785,99.785,99.785,99.785,0,0
2020-07-17,99.785,99.785,99.785,99.785,0,0
2020-07-20,99.79,99.79,99.79,99.79,0,0
2020-07-21,99.79,99.79,99.79,99.79,0,0
2020-07-22,99.795,99.795,99.795,99.795,0,0
2020-07-23,99.795,99.795,99.795,99.795,0,0
2020-07-24,99.79,99.79,99.79,99.79,0,0
2020-07-27,99.78,99.78,99.78,99.78,0,0
2020-07-28,99.785,99.785,99.785,99.785,0,0
2020-07-29,99.795,99.795,99.795,99.795,0,0
2020-07-30,99.815,99.815,99.815,99.815,0,0
2020-07-31,99.82,99.82,99.82,99.82,0,0
2020-08-03,99.825,99.825,99.825,99.825,0,0
2020-08-04,99.835,99.835,99.835,99.835,0,0
2020-08-05,99.825,99.825,99.825,99.825,0,0
